3.7980859001137736E-16 -7.163048016738573E-16 1.1169389988995722 -3.158195755947057 2.1497751092695867 3.3443070412021334 -1.04745892998564 2.541689473647813 -3.8370729860069206 -1.4149158413032377 
-1.3300126324470734E-15 3.632989642626008E-17 2.1665736029369045 -3.158852698209404 4.524472775266088 -4.881345658918031 -3.1603612790968403 3.0173209899146 -0.46992503392321505 -0.3631010514442881 
3.7980859001137736E-16 -7.163048016738573E-16 0.06857160458764898 -4.720702313061891 1.502137261169044 -4.627909781873878 -0.727485319334439 -1.7161927124136964 -0.7432949996888844 3.934197475762712 
-1.3300126324470734E-15 3.632989642626008E-17 0.9563102464691966 -3.532268000453223 3.602030436564303 4.800194484515451 -0.8559580552538811 2.500422929770055 -3.940100913635761 4.459463837095617 
-1.3300126324470734E-15 3.632989642626008E-17 1.548413993408001 -4.051242839069307 2.9454475335362833 2.8611196527788576 -2.2774582413976505 -2.3780355664840354 -4.621906206078872 -0.435264511205704 
3.7980859001137736E-16 -7.163048016738573E-16 -0.20282102009397437 -3.7396820831209174 2.288277422371716 -2.333842905396946 -2.1046745293591167 3.44459674434366 -0.059104498961715546 -1.7693857372187414 
3.7980859001137736E-16 -7.163048016738573E-16 -4.36439343539557 -3.2960595051200965 3.036898680438803 4.35000116422983 -1.076983307714067 2.4170026673412353 -3.5306978160245217 2.3303535557580943 
-1.3300126324470734E-15 3.632989642626008E-17 1.086007094987204 -4.320185324595893 3.4745498670504027 -3.423034268538074 -2.0422306067591087 2.53827089736619 -4.736776682140473 2.7364972034709805 
3.7980859001137736E-16 -7.163048016738573E-16 3.156583916564296 -0.058569140601401504 3.008650609366101 -0.9473936972239275 -0.559195914709701 3.410534565303617 -3.1735276565093753 2.4611770689552164 
-1.3300126324470734E-15 3.632989642626008E-17 -2.4048263435321866 -3.601411621069704 4.511170107847917 -3.881724165988725 -2.887716978091486 3.6477669918592213 -4.7264994241222125 4.252553269621288 
-1.3300126324470734E-15 3.632989642626008E-17 0.9563102464691966 -3.532268000453223 3.602030436564303 4.800194484515451 -0.731609954655447 2.500422929770055 -3.940100913635761 4.117333525776214 
3.7980859001137736E-16 -7.163048016738573E-16 1.610908760531829 -2.9539086283489118 2.451956768232285 4.614423045002196 -2.2053622287981476 1.8864529129670353 -0.45593614935828897 -2.863913515710468 
-1.3300126324470734E-15 3.632989642626008E-17 0.9687846932672968 -3.532268000453223 3.602030436564303 -3.9191404640875205 -0.7569914382469012 2.500422929770055 -3.8949143725087203 4.087927134207414 
3.7980859001137736E-16 -7.163048016738573E-16 3.257249530451731 -3.0239593700169576 3.217768187593426 -4.321040113885982 -0.6345441175016551 3.3830797400806873 0.6835159867286551 -0.481422217454489 
3.7980859001137736E-16 -7.163048016738573E-16 1.2647023363350756 -3.307660633716252 2.934062646209095 4.8177616259879095 -1.2018801112971271 2.4169752560183806 -4.967214413108497 2.829420318008256 
-1.3300126324470734E-15 3.632989642626008E-17 2.1665736029369045 -3.158852698209404 4.524472775266088 -4.881345658918031 -3.1603612790968403 3.0173209899146 -0.46992503392321505 -0.3631010514442881 
3.7980859001137736E-16 -7.163048016738573E-16 -0.09440712485811176 -2.02875746806019 2.806373505197545 -3.906412004070655 -4.5537077990128445 -0.8174146203981674 -1.2851126784752074 2.354870628457328 
-1.3300126324470734E-15 3.632989642626008E-17 1.3426206444283046 -4.637926719987545 1.5068113054913779 -4.087567102569888 -0.9243747875278703 3.252124790241994 -4.595684354503028 -0.26682440141043706 
-1.3300126324470734E-15 3.632989642626008E-17 0.9461387800128576 -2.054737950544996 2.36317916880548 3.995019083247461 -1.1811174939026126 -2.100741826094386 -4.546728199926155 -3.402392402346961 
3.7980859001137736E-16 -7.163048016738573E-16 1.5762037502373665 -3.1966293223979525 3.3136434263381327 -4.627598054402502 -0.45270155496824116 4.8345688200975925 -4.66623167674976 -1.9128610218287192 
-1.3300126324470734E-15 3.632989642626008E-17 4.3970531520016785 -4.586787571332087 1.7800766702676025 -4.800278706681031 -2.794782697967902 2.8260352170311203 -4.719540601574947 -2.648640398585812 
3.7980859001137736E-16 -7.163048016738573E-16 -0.20282102009397437 -3.7396820831209174 2.288277422371716 3.3278186494232855 -2.2789803500169867 3.44459674434366 -0.006813043898868609 -0.46208484939086425 
3.7980859001137736E-16 -7.163048016738573E-16 0.7364291233209634 -3.5429154548590787 4.510236634643127 1.6227607233002308 -1.9821774586732273 3.381687543164987 -0.7243920197602163 -1.0294938256916626 
