7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
7.847996144131495E-16 1.4484555900642179E-15 
