1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
1.116529184988336E-17 5.9111695527392306E-15 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
1.116529184988336E-17 5.9111695527392306E-15 
2.5877650783875714E-15 6.140345721152337E-16 
2.081273829415795E-15 1.4255964438547002E-15 
2.5877650783875714E-15 6.140345721152337E-16 
